,0.00_kbar_T,0.00_kbar_r_cool,0.00_kbar_r_warm,0.91_kbar_T_cool,0.91_kbar_r_cool,0.91_kbar_T_warm,0.91_kbar_r_warm,2.23_kbar_T_cool,2.23_kbar_r_cool,2.23_kbar_T_warm,2.23_kbar_r_warm,4.69_kbar_T_cool,4.69_kbar_r_cool,4.69_kbar_T_warm,4.69_kbar_r_warm,6.27_kbar_T_cool,6.27_kbar_r_cool,6.27_kbar_T_warm,6.27_kbar_r_warm,8.09_kbar_T_cool,8.09_kbar_r_cool,8.09_kbar_T_warm,8.09_kbar_r_warm,9.23_kbar_T_cool,9.23_kbar_r_cool,9.23_kbar_T_warm,9.23_kbar_r_warm,9.69_kbar_T_cool,9.69_kbar_r_cool,9.69_kbar_T_warm,9.69_kbar_r_warm,12.83_kbar_T_cool,12.83_kbar_r_cool,12.83_kbar_T_warm,12.83_kbar_r_warm,14.35_kbar_T_cool,14.35_kbar_r_cool,14.35_kbar_T_warm,14.35_kbar_r_warm
141,44.06006006006006,0.00011418005292571219,0.00011418005292571219,44.83991887287169,0.00012223659776542658,43.31159616514719,0.00011598835658310705,44.83991887287169,0.00011712890745500161,43.31159616514719,0.0001154348383000966,44.83991887287169,0.00011946772869436089,43.31159616514719,0.00011778420353720892,44.83991887287169,0.00012077708828890491,43.31159616514719,0.00011914190050528338,44.83991887287169,0.00012398435851756283,43.31159616514719,0.00012236832884173035,44.83991887287169,0.00012873552362706203,43.31159616514719,0.00012656619462742094,44.83991887287169,0.00013256332403485056,43.31159616514719,0.00012997030314110201,44.83991887287169,0.00014808938791333244,43.31159616514719,0.00014403053699812526,44.83991887287169,0.00015638472943866664,43.31159616514719,0.00015187253700737352
142,44.35835835835836,0.00011454999528728936,0.00011454999528728936,45.125484514815014,0.00012265127739364396,43.601963308518776,0.00011630580445986467,45.125484514815014,0.00011746143952539144,43.601963308518776,0.0001157709527924329,45.125484514815014,0.00011980779252467955,43.601963308518776,0.00011809733883932404,45.125484514815014,0.00012110335868318557,43.601963308518776,0.00011944528476914254,45.125484514815014,0.00012430040669056963,43.601963308518776,0.0001226619429252688,45.125484514815014,0.0001290165589203073,43.601963308518776,0.00012681741335843718,45.125484514815014,0.00013281527316342232,43.601963308518776,0.00013020275157335748,45.125484514815014,0.0001482181994845619,43.601963308518776,0.00014416593369383622,45.125484514815014,0.00015645545364194641,43.601963308518776,0.00015193800824801578
143,44.65665665665666,0.000114918114012076,0.000114918114012076,45.410326132533314,0.00012306439094151884,43.88053200580495,0.00011662553141539142,45.410326132533314,0.00011780591903567645,43.88053200580495,0.00011610231420503872,45.410326132533314,0.00012014972472818651,43.88053200580495,0.00011841137121036734,45.410326132533314,0.0001214296920760962,43.88053200580495,0.00011974984893109311,45.410326132533314,0.0001246178111175811,43.88053200580495,0.0001229574931392532,45.410326132533314,0.00012929618914871312,43.88053200580495,0.0001270681001593987,45.410326132533314,0.00013306430377184265,43.88053200580495,0.00013043442690961586,45.410326132533314,0.0001483639277885228,43.88053200580495,0.00014434979728096916,45.410326132533314,0.00015652638721709786,43.88053200580495,0.0001520018426877414
144,44.95495495495496,0.00011528808178368781,0.00011528808178368781,45.71968205564166,0.00012347630840773812,44.183678678272905,0.00011694735825882163,45.71968205564166,0.00011817436367930749,44.183678678272905,0.00011642550424890325,45.71968205564166,0.0001204925588967909,44.183678678272905,0.00011872552746949508,45.71968205564166,0.00012175920281825123,44.183678678272905,0.00012005581337713866,45.71968205564166,0.00012493643145879973,44.183678678272905,0.0001232536873507016,45.71968205564166,0.00012957632719095267,44.183678678272905,0.00012732013338360125,45.71968205564166,0.00013331544988510446,44.183678678272905,0.00013066669532500703,45.71968205564166,0.00014851223689430043,44.183678678272905,0.0001445352793226181,45.71968205564166,0.00015659971239146523,44.183678678272905,0.00015206355289367903
145,45.253253253253256,0.00011566291810739064,0.00011566291810739064,46.029471623457724,0.00012388841857017093,44.45452652320557,0.00011727027974899305,46.029471623457724,0.00011855758385667852,44.45452652320557,0.00011674615554693493,46.029471623457724,0.0001208348298221854,44.45452652320557,0.00011903933380474549,46.029471623457724,0.0001220902368077243,44.45452652320557,0.00012036104096093923,46.029471623457724,0.00012525686299726636,44.45452652320557,0.00012354959627983373,46.029471623457724,0.00012985819888515547,44.45452652320557,0.00012757349620828813,46.029471623457724,0.00013356877860664038,44.45452652320557,0.00013089885920207383,46.029471623457724,0.0001486630267427602,44.45452652320557,0.0001446477453683444,46.029471623457724,0.0001566737679724439,44.45452652320557,0.00015212402901422506
146,45.55155155155155,0.00011604172349896633,0.00011604172349896633,46.33222968651272,0.00012430211342450632,44.75159492417625,0.00011759289290114801,46.33222968651272,0.00011893664366339339,44.75159492417625,0.0001170685858854642,46.33222968651272,0.0001211779122195429,44.75159492417625,0.0001193509957888005,46.33222968651272,0.000122422785780301,44.75159492417625,0.00012066708162236235,46.33222968651272,0.00012557825800255505,44.75159492417625,0.000123843274573886,46.33222968651272,0.00013014131740340828,44.75159492417625,0.00012782738363917876,46.33222968651272,0.00013382132325448373,44.75159492417625,0.00013112989282085215,46.33222968651272,0.00014881356821290416,44.75159492417625,0.00014471222351345717,46.33222968651272,0.00015674607713517396,44.75159492417625,0.00015218977082933144
147,45.849849849849846,0.0001164229738077994,0.0001164229738077994,46.70877841438743,0.00012471869224836037,45.02366606466663,0.00011791345026949773,46.70877841438743,0.00011929478305649408,45.02366606466663,0.00011739548914225374,46.70877841438743,0.0001215230115680347,45.02366606466663,0.00011966120983549068,46.70877841438743,0.0001227570059724485,45.02366606466663,0.00012097481217274328,46.70877841438743,0.00012590061610310557,45.02366606466663,0.00012413593902526032,46.70877841438743,0.00013042471038095268,45.02366606466663,0.00012808097258074433,46.70877841438743,0.00013407663835857494,45.02366606466663,0.00013136081349744033,46.70877841438743,0.0001489611187001312,45.02366606466663,0.00014478693192269707,46.70877841438743,0.00015681768264403092,45.02366606466663,0.0001522790586580906
148,46.148148148148145,0.00011680766773309638,0.00011680766773309638,46.987879606698456,0.00012513821258223334,45.322862910366716,0.00011823170737185583,46.987879606698456,0.00011963403433646091,45.322862910366716,0.0001177262417772226,46.987879606698456,0.00012186992489184091,45.322862910366716,0.0001199703997963986,46.987879606698456,0.00012309405874137824,45.322862910366716,0.00012128451359177627,46.987879606698456,0.0001262242260256859,45.322862910366716,0.00012442943982531865,46.987879606698456,0.00013070837627655472,45.322862910366716,0.00012833547152165553,46.987879606698456,0.00013433687936743053,45.322862910366716,0.0001315921688317824,46.987879606698456,0.00014910553942378558,45.322862910366716,0.0001448883999965056,46.987879606698456,0.00015688963153232208,45.322862910366716,0.00015242228845281828
149,46.446446446446444,0.00011719768603974718,0.00011719768603974718,47.348869089512796,0.00012555985703830485,45.59237445863879,0.00011855010573029047,47.348869089512796,0.00011996481337227327,45.59237445863879,0.00011805278316845033,47.348869089512796,0.00012221761344430388,45.59237445863879,0.00012028053475971234,47.348869089512796,0.0001234332403131225,45.59237445863879,0.0001215941967470826,47.348869089512796,0.00012654891684895698,45.59237445863879,0.00012472283261691133,47.348869089512796,0.000130993354847255,45.59237445863879,0.00012859202176337403,47.348869089512796,0.0001345978633517304,45.59237445863879,0.00013182325325901517,47.348869089512796,0.00014924924959818978,45.59237445863879,0.0001450102356547247,47.348869089512796,0.00015696169234091025,45.59237445863879,0.00015264835339331713
150,46.74474474474474,0.00011759057247669617,0.00011759057247669617,47.615480001549344,0.00012598327057552987,45.87124061141567,0.00011887069632479517,47.615480001549344,0.00012029786356940649,45.87124061141567,0.0001183804201826386,47.615480001549344,0.00012256609398804728,45.87124061141567,0.00012059283013170429,47.615480001549344,0.00012377254662262137,45.87124061141567,0.00012190112900424099,47.615480001549344,0.00012687308663592102,45.87124061141567,0.00012501459261899818,47.615480001549344,0.00013127864854907783,45.87124061141567,0.00012884935356423778,47.615480001549344,0.00013485696462579784,45.87124061141567,0.0001320534004583722,47.615480001549344,0.00014939450091690202,45.87124061141567,0.0001451413413444619,47.615480001549344,0.00015703281366573308,45.87124061141567,0.00015294501630528352
151,47.04304304304304,0.00011797991260941771,0.00011797991260941771,47.85515498836579,0.00012640874239035755,46.19006101890777,0.00011919302151622925,47.85515498836579,0.00012063347486375592,46.19006101890777,0.00011870687440801363,47.85515498836579,0.00012291630918729278,46.19006101890777,0.00012090512072329235,47.85515498836579,0.00012411282224035816,46.19006101890777,0.00012220694056728126,47.85515498836579,0.00012719620648015805,46.19006101890777,0.0001253052021760677,47.85515498836579,0.00013156445057102434,46.19006101890777,0.00012910401865947726,47.85515498836579,0.00013511704669654564,46.19006101890777,0.00013228588219653487,47.85515498836579,0.00014954001240205525,46.19006101890777,0.00014527666794457566,47.85515498836579,0.00015710134722884579,46.19006101890777,0.00015321344960770903
152,47.34134134134134,0.00011836177387284058,0.00011836177387284058,48.226355006467514,0.00012683615769137582,46.454482971883394,0.0001195162272761824,48.226355006467514,0.00012098353006524695,46.454482971883394,0.00011902984636287231,48.226355006467514,0.00012326807914092328,46.454482971883394,0.00012121519512432541,48.226355006467514,0.00012445124663148252,46.454482971883394,0.00012251510500070072,48.226355006467514,0.00012751929341022421,46.454482971883394,0.0001255979698917503,48.226355006467514,0.00013185043626785163,46.454482971883394,0.00012935612776917402,48.226355006467514,0.00013538085755908992,46.454482971883394,0.00013252025774441068,48.226355006467514,0.00014968306240828265,46.454482971883394,0.0001454214366141845,48.226355006467514,0.0001571662670910388,46.454482971883394,0.0001534035277586963
153,47.63963963963964,0.00011873640200781495,0.00011873640200781495,48.56773455747661,0.00012726394597773396,46.7457492760835,0.00011984098077157243,48.56773455747661,0.00012135126799517049,46.7457492760835,0.00011935078032655416,48.56773455747661,0.00012362109446816178,46.7457492760835,0.00012152222985530675,48.56773455747661,0.00012478731431263282,46.7457492760835,0.00012282653545123834,48.56773455747661,0.00012784276710449364,46.7457492760835,0.0001258953533590506,48.56773455747661,0.00013213780662862433,46.7457492760835,0.00012960773409677998,48.56773455747661,0.00013564432877303248,46.7457492760835,0.00013275441726509198,48.56773455747661,0.00014982337542009238,46.7457492760835,0.00014558233046110597,48.56773455747661,0.00015723043763716008,46.7457492760835,0.00015352127549604912
154,47.93793793793794,0.00011910587759024957,0.00011910587759024957,48.76307102796284,0.00012769044570395995,47.059737773999096,0.0001201685550963014,48.76307102796284,0.00012173128489693512,47.059737773999096,0.00011967764376070433,48.76307102796284,0.00012397554740306316,47.059737773999096,0.00012182824870737414,48.76307102796284,0.0001251234794679988,47.059737773999096,0.00012313974710170244,48.76307102796284,0.00012816883986716576,47.059737773999096,0.00012619466220726262,48.76307102796284,0.00013242747578983907,47.059737773999096,0.00012986070391191428,48.76307102796284,0.00013590564414726268,47.059737773999096,0.0001329853681355341,48.76307102796284,0.00014996377538295996,47.059737773999096,0.00014575582211110585,48.76307102796284,0.00015729628025903716,47.059737773999096,0.00015357357167142228
155,48.23623623623624,0.00011947451156090212,0.00011947451156090212,49.112699614115485,0.00012811544814593626,47.32693258831419,0.00012049783967158158,49.112699614115485,0.0001221142002084891,47.32693258831419,0.00012001260724732773,49.112699614115485,0.00012433064740402118,47.32693258831419,0.00012213663765979678,49.112699614115485,0.0001254626407523258,47.32693258831419,0.00012345451286192266,49.112699614115485,0.00012849985674962504,47.32693258831419,0.00012649222926449882,49.112699614115485,0.00013271872820341165,47.32693258831419,0.00013011576836000692,49.112699614115485,0.00013616297678641144,47.32693258831419,0.00013321489837926843,49.112699614115485,0.00015010552762847624,47.32693258831419,0.00014591439852608797,49.112699614115485,0.0001573629731365851,47.32693258831419,0.00015355408657319891
156,48.53453453453454,0.0001198469869797085,0.0001198469869797085,49.45487924105258,0.00012853938635044393,47.6048647090086,0.00012082543909386992,49.45487924105258,0.00012248641881129401,47.6048647090086,0.00012034818672501874,49.45487924105258,0.00012468659765629424,47.6048647090086,0.00012244944936326798,49.45487924105258,0.00012580513900444762,47.6048647090086,0.00012376878321457836,49.45487924105258,0.00012883401399769946,47.6048647090086,0.0001267873301527016,49.45487924105258,0.0001330107242431301,47.6048647090086,0.00013037245275582528,49.45487924105258,0.00013641786281212725,47.6048647090086,0.00013344577912656288,49.45487924105258,0.0001502469561546491,47.6048647090086,0.00014602346361895422,49.45487924105258,0.00015742712772308167,47.6048647090086,0.00015344831849787094
157,48.832832832832835,0.00012022502173059807,0.00012022502173059807,49.800322987411214,0.00012896294353197295,47.905547828366075,0.00012114954532248663,49.800322987411214,0.00012284294292562418,47.905547828366075,0.00012067837259598012,49.800322987411214,0.00012504206472560765,47.905547828366075,0.00012276506465298492,49.800322987411214,0.00012614860332643555,47.905547828366075,0.0001240806833779925,49.800322987411214,0.00012916883465791722,47.905547828366075,0.00012708148837928056,49.800322987411214,0.00013330157237691272,47.905547828366075,0.0001306289384883858,49.800322987411214,0.00013667133471414412,47.905547828366075,0.00013367815259476224,49.800322987411214,0.00015038450120820468,47.905547828366075,0.0001461189360388497,49.800322987411214,0.00015748694407541716,47.905547828366075,0.00015327774622706094
158,49.13113113113113,0.0001206079010175862,0.0001206079010175862,50.13314847425585,0.00012938706100096018,48.200373917238714,0.00012147127096676171,50.13314847425585,0.0001231901981346538,48.200373917238714,0.00012100350487367999,50.13314847425585,0.0001253962236458332,48.200373917238714,0.00012308143845379558,50.13314847425585,0.00012649082284129772,48.200373917238714,0.00012439102663273693,50.13314847425585,0.00012950335215590518,48.200373917238714,0.00012737661590846096,50.13314847425585,0.00013359136738753266,48.200373917238714,0.0001308861601170265,50.13314847425585,0.00013693065170458803,48.200373917238714,0.00013391140499007724,50.13314847425585,0.00015051667463237086,48.200373917238714,0.0001462256391336594,50.13314847425585,0.00015754533759301215,48.200373917238714,0.00015315684856255128
159,49.429429429429426,0.00012099466326030761,0.00012099466326030761,50.43103234266139,0.00012981255650637664,48.458162048025216,0.00012179199332864005,50.43103234266139,0.0001235425207375928,48.458162048025216,0.00012132879019492661,50.43103234266139,0.00012575014488533953,48.458162048025216,0.00012339569692164024,50.43103234266139,0.0001268326395756519,48.458162048025216,0.00012470152158784302,50.43103234266139,0.00012983866679095165,48.458162048025216,0.00012767301611510493,50.43103234266139,0.00013388193439996328,48.458162048025216,0.000131145345880857,50.43103234266139,0.00013719760899267894,48.458162048025216,0.00013414556398522222,50.43103234266139,0.0001506538016909546,48.458162048025216,0.00014634927240086905,50.43103234266139,0.0001576049944691126,48.458162048025216,0.00015313397998291514
160,49.727727727727725,0.00012138368629888526,0.00012138368629888526,50.653259409234074,0.0001302399250122336,48.7428646639835,0.00012211299530517572,50.653259409234074,0.000123895954359454,48.7428646639835,0.00012165968566266978,50.653259409234074,0.0001261063056443273,48.7428646639835,0.000123706896948062,50.653259409234074,0.0001271758478407093,48.7428646639835,0.00012501288667544257,50.653259409234074,0.0001301745638616553,48.7428646639835,0.0001279710520766002,50.653259409234074,0.00013417461049221123,48.7428646639835,0.0001314048787678263,50.653259409234074,0.00013746663403710457,48.7428646639835,0.00013438076031115046,50.653259409234074,0.0001508113078448904,48.7428646639835,0.00014648430824768926,50.653259409234074,0.0001576677720173057,48.7428646639835,0.0001531970288698074
161,50.026026026026024,0.00012177337783163314,0.00012177337783163314,50.97359178456745,0.00013066922550381287,49.024565043029035,0.0001224354370071773,50.97359178456745,0.00012425141871383636,49.024565043029035,0.0001219887073073649,50.97359178456745,0.0001264670161675027,49.024565043029035,0.00012401796820346808,50.97359178456745,0.00012752000323905307,49.024565043029035,0.00012532728100381622,50.97359178456745,0.00013051056142990124,49.024565043029035,0.00012827103898937228,50.97359178456745,0.0001344676556020858,49.024565043029035,0.00013166270619419505,50.97359178456745,0.00013773466925861197,49.024565043029035,0.0001346168489656293,50.97359178456745,0.0001510054659839969,49.024565043029035,0.0001466209892431005,50.97359178456745,0.00015773344715897894,49.024565043029035,0.00015332316463129915
162,50.32432432432432,0.00012216297187976985,0.00012216297187976985,51.30741573332254,0.00013109869660319864,49.286693995237464,0.00012275972619805604,51.30741573332254,0.00012461778610100226,49.286693995237464,0.00012231358053573258,51.30741573332254,0.00012683087211205467,49.286693995237464,0.0001243295138143722,51.30741573332254,0.00012786355319184604,49.286693995237464,0.00012564390318573135,51.30741573332254,0.00013084680917435827,49.286693995237464,0.0001285719873711461,51.30741573332254,0.00013476069369793345,49.286693995237464,0.0001319194696390456,51.30741573332254,0.00013799887447918033,49.286693995237464,0.0001348517852477647,51.30741573332254,0.00015124376793520362,49.286693995237464,0.00014675764466248875,51.30741573332254,0.0001578009711119556,49.286693995237464,0.0001534878864434494
163,50.62262262262262,0.00012255165632008225,0.00012255165632008225,51.63826659580151,0.00013152628616634136,49.61709176150663,0.00012308586874374943,51.63826659580151,0.00012499021308570894,49.61709176150663,0.00012264174610206999,51.63826659580151,0.00012719514821544508,49.61709176150663,0.00012464230813846494,51.63826659580151,0.00012820680511577403,49.61709176150663,0.0001259610650403788,51.63826659580151,0.00013118403965156554,49.61709176150663,0.00012887178787216087,51.63826659580151,0.000135054137503152,49.61709176150663,0.00013217522039242176,51.63826659580151,0.00013826029463814173,49.61709176150663,0.0001350857062505681,51.63826659580151,0.00015149365991631836,49.61709176150663,0.00014689720313272925,51.63826659580151,0.00015786779219666125,49.61709176150663,0.000153641175005712
164,50.92092092092092,0.0001229366573680763,0.0001229366573680763,51.9342429118738,0.00013195269894573418,49.89755960632723,0.00012341261743990906,51.9342429118738,0.00012535198164516492,49.89755960632723,0.00012297758406630132,51.9342429118738,0.00012755821033332416,49.89755960632723,0.00012495624637309487,51.9342429118738,0.00012855178697516526,49.89755960632723,0.0001262784031081045,51.9342429118738,0.00013152465219138962,49.89755960632723,0.00012916960752737741,51.9342429118738,0.00013534959802498963,49.89755960632723,0.00013242974522004481,51.9342429118738,0.00013852068235918928,49.89755960632723,0.00013531927898202597,51.9342429118738,0.00015165510282993358,49.89755960632723,0.00014704367848222992,51.9342429118738,0.00015793044936456886,49.89755960632723,0.00015375012346343825
165,51.21921921921922,0.00012331512240199526,0.00012331512240199526,52.228055542917026,0.00013238017205054523,50.20798465231541,0.00012373762732905373,52.228055542917026,0.00012570386665770379,50.20798465231541,0.00012331042823841826,52.228055542917026,0.00012791962408512854,50.20798465231541,0.00012527089122881622,52.228055542917026,0.00012890101370838537,50.20798465231541,0.00012659279565175964,52.228055542917026,0.00013186722391306122,50.20798465231541,0.00012946674318886254,52.228055542917026,0.00013564683303407852,50.20798465231541,0.00013268459770140033,52.228055542917026,0.0001387812073371412,50.20798465231541,0.00013555152909752822,52.228055542917026,0.00015169651764914717,50.20798465231541,0.000147206368700065,52.228055542917026,0.0001579892907782815,50.20798465231541,0.00015389081656168955
166,51.51751751751752,0.00012369006234508697,0.00012369006234508697,52.56961869558433,0.0001328091612941542,50.48180837928876,0.0001240601605814636,52.56961869558433,0.0001260550593200939,50.48180837928876,0.00012364519708950924,52.56961869558433,0.00012828236981751056,50.48180837928876,0.0001255856391720068,52.56961869558433,0.00012925419187421214,50.48180837928876,0.00012690231166060355,52.56961869558433,0.0001322093133772829,50.48180837928876,0.00012976442858859169,52.56961869558433,0.000135944819289549,50.48180837928876,0.0001329415460711717,52.56961869558433,0.00013904479087358318,50.48180837928876,0.00013578401312159744,52.56961869558433,0.00015171963548553505,50.48180837928876,0.00014738958209259043,52.56961869558433,0.00015804625107577292,50.48180837928876,0.00015411775252413887
167,51.81581581581582,0.00012406777094070023,0.00012406777094070023,52.89595885948992,0.00013323923896370297,50.7501927299363,0.00012438244927433635,52.89595885948992,0.00012641356488492873,50.7501927299363,0.00012398216410988887,52.89595885948992,0.00012864659559734233,50.7501927299363,0.00012590045632250796,52.89595885948992,0.0001296081497045007,50.7501927299363,0.00012721072915974457,52.89595885948992,0.0001325491896563255,50.7501927299363,0.00013006320271594972,52.89595885948992,0.0001362432030378524,50.7501927299363,0.00013319928697036362,52.89595885948992,0.00013930957783569797,50.7501927299363,0.00013601837370383457,52.89595885948992,0.00015178369156761113,50.7501927299363,0.00014756972885501682,52.89595885948992,0.00015810272773758314,50.7501927299363,0.00015436588484958068
168,52.114114114114116,0.00012444959809925738,0.00012444959809925738,53.21049629940996,0.0001336697524638892,51.05401495940326,0.00012470663393500796,53.21049629940996,0.00012677923298514616,51.05401495940326,0.00012431315925042776,53.21049629940996,0.00012901094617759633,51.05401495940326,0.00012621571028658334,53.21049629940996,0.00012996053632242062,51.05401495940326,0.0001275214077853527,53.21049629940996,0.0001328886297274718,51.05401495940326,0.0001303620199773698,53.21049629940996,0.00013654025904636066,51.05401495940326,0.00013345866657752778,53.21049629940996,0.00013957304471907427,51.05401495940326,0.00013625326897879244,53.21049629940996,0.00015190694675773142,51.05401495940326,0.00014769297215695958,53.21049629940996,0.0001581574684340003,51.05401495940326,0.00015453784578450903
169,52.41241241241241,0.00012483043556761527,0.00012483043556761527,53.48517816976211,0.0001340998105379737,51.3078711742525,0.00012503345707913656,53.48517816976211,0.00012714726083363573,51.3078711742525,0.00012463779390423752,53.48517816976211,0.00012937559941414277,51.3078711742525,0.00012653116626115132,53.48517816976211,0.00013031183135939965,51.3078711742525,0.00012783445936689363,53.48517816976211,0.00013323044259466938,51.3078711742525,0.00013066072417056875,53.48517816976211,0.00013683518247076476,51.3078711742525,0.00013371909344526165,53.48517816976211,0.0001398369870219675,51.3078711742525,0.00013648741732672434,53.48517816976211,0.00015210241681763375,51.3078711742525,0.000147776164837689,53.48517816976211,0.0001582084867535662,51.3078711742525,0.0001546177723915134
170,52.71071071071071,0.0001252074297452138,0.0001252074297452138,53.83852595280964,0.00013452850656156794,51.57828943128191,0.00012536321599433163,53.83852595280964,0.00012751666695499486,51.57828943128191,0.00012496213706699615,53.83852595280964,0.00012973994226710153,51.57828943128191,0.00012684566462868425,53.83852595280964,0.00013066314417230774,51.57828943128191,0.00012814973530341257,53.83852595280964,0.00013357588927246514,51.57828943128191,0.00013095863302488205,53.83852595280964,0.00013713102084596834,51.57828943128191,0.00013397873005028437,53.83852595280964,0.0001401026286002721,51.57828943128191,0.00013672026363233857,53.83852595280964,0.0001523788183775849,51.57828943128191,0.0001478643736052457,53.83852595280964,0.0001582576441609668,51.57828943128191,0.00015464748676941977
171,53.009009009009006,0.00012558386262049036,0.00012558386262049036,54.11932205313025,0.00013495492594630648,51.837604215700516,0.0001256951900712157,54.11932205313025,0.00012788940453214005,51.837604215700516,0.00012529058105443733,54.11932205313025,0.0001301025913847107,51.837604215700516,0.00012716041779058535,54.11932205313025,0.00013101396416392773,51.837604215700516,0.00012846609478319953,54.11932205313025,0.0001339236702565629,51.837604215700516,0.00013125631225759855,54.11932205313025,0.00013742653770859237,51.837604215700516,0.00013423699150246624,54.11932205313025,0.00014036820967028684,51.837604215700516,0.00013695273510701308,54.11932205313025,0.00015269666087470554,51.837604215700516,0.0001479738851314089,54.11932205313025,0.00015830605774771206,51.837604215700516,0.00015467058321078106
172,53.307307307307305,0.00012596305603862566,0.00012596305603862566,54.42684488814336,0.0001353785808379232,52.17830519041637,0.00012602821702259744,54.42684488814336,0.00012825881029182782,52.17830519041637,0.0001256199262533014,54.42684488814336,0.00013046352075278333,52.17830519041637,0.0001274775939323961,54.42684488814336,0.0001313649975737154,52.17830519041637,0.00012878120091037952,54.42684488814336,0.00013427193102356474,52.17830519041637,0.00013155327937118587,54.42684488814336,0.00013772098128968398,52.17830519041637,0.00013449419461734655,54.42684488814336,0.0001406326310577523,52.17830519041637,0.0001371869828531121,54.42684488814336,0.0001529195331329056,52.17830519041637,0.00014809927682053525,54.42684488814336,0.0001583548678054455,52.17830519041637,0.00015470794966531047
173,53.605605605605604,0.00012634578928292784,0.00012634578928292784,54.705988977356355,0.00013580059465766748,52.46216183576593,0.00012636116195933572,54.705988977356355,0.00012861668881125827,52.46216183576593,0.00012594869220693738,54.705988977356355,0.00013082561981164593,52.46216183576593,0.00012779475814078258,54.705988977356355,0.00013171480755715687,52.46216183576593,0.00012909386754176297,54.705988977356355,0.00013461926538621481,52.46216183576593,0.00013185176729844746,54.705988977356355,0.00013801540692062628,52.46216183576593,0.00013475170432213163,54.705988977356355,0.00014089469595344957,52.46216183576593,0.00013742266530367798,54.705988977356355,0.00015295661534496651,52.46216183576593,0.00014823031572115333,54.705988977356355,0.00015840364974191107,52.46216183576593,0.00015477645164402304
174,53.9039039039039,0.0001267315200953825,0.0001267315200953825,55.10701939579866,0.00013622230826329507,52.74951749124302,0.00012669291825884594,55.10701939579866,0.00012897386557141207,52.74951749124302,0.00012627690790604134,55.10701939579866,0.00013119107071230413,52.74951749124302,0.00012811004619634717,55.10701939579866,0.00013206262390993704,52.74951749124302,0.00012940549056726238,55.10701939579866,0.00013496426586895161,52.74951749124302,0.00013215254535438008,55.10701939579866,0.000138310282009947,52.74951749124302,0.00013500817411050303,55.10701939579866,0.00014115473322256336,52.74951749124302,0.00013765855874777884,55.10701939579866,0.00015289849402144547,52.74951749124302,0.000148358263714551,55.10701939579866,0.00015845174709402495,52.74951749124302,0.00015487239841987144
175,54.2022022022022,0.00012711850696607026,0.00012711850696607026,55.45645311233772,0.00013664343110295456,53.03612724240275,0.0001270225109971544,55.45645311233772,0.00012934412151960426,53.03612724240275,0.00012660963412666204,55.45645311233772,0.00013155911762246941,53.03612724240275,0.00012842489558108136,55.45645311233772,0.0001324097075470695,53.03612724240275,0.00012971747241261305,55.45645311233772,0.00013530741320478393,53.03612724240275,0.00013245586250006054,55.45645311233772,0.00013860721800863614,53.03612724240275,0.00013526342242167392,55.45645311233772,0.0001414165713572838,53.03612724240275,0.0001378935002377131,55.45645311233772,0.000152879152126516,53.03612724240275,0.0001484831680022825,55.45645311233772,0.00015849823690530952,53.03612724240275,0.00015497074968247537
176,54.5005005005005,0.00012750395993209058,0.00012750395993209058,55.77564534387184,0.00013706277265885402,53.264079179846625,0.00012734917189103788,55.77564534387184,0.00012972819382975313,53.264079179846625,0.0001269348320493769,55.77564534387184,0.00013192838099814199,53.264079179846625,0.00012873949862937038,55.77564534387184,0.000132757505208337,53.264079179846625,0.0001300312602631453,55.77564534387184,0.0001356490755651282,53.264079179846625,0.00013275912732455507,55.77564534387184,0.0001389054906741257,53.264079179846625,0.00013551819074380985,55.77564534387184,0.00014167862571927246,53.264079179846625,0.00013812604836811732,55.77564534387184,0.00015293614476947175,53.264079179846625,0.0001486187081803718,55.77564534387184,0.00015854248471805493,53.264079179846625,0.00015503572722961624
177,54.7987987987988,0.00012788653497604796,0.00012788653497604796,56.109366343743595,0.00013748062137475137,53.55614349007432,0.00012767280802970367,56.109366343743595,0.00013011618263585362,53.55614349007432,0.00012724481233587935,56.109366343743595,0.0001322973664834763,53.55614349007432,0.00012905458070772415,56.109366343743595,0.00013310665712078384,53.55614349007432,0.0001303486057285818,56.109366343743595,0.00013599168302439642,53.55614349007432,0.00013305875156773513,56.109366343743595,0.00013920283892866192,53.55614349007432,0.00013577447882692892,56.109366343743595,0.0001419391743094689,53.55614349007432,0.00013835697536641108,56.109366343743595,0.0001530653731709181,53.55614349007432,0.0001487874081248172,56.109366343743595,0.0001585835789112134,53.55614349007432,0.00015502788244176023
178,55.0970970970971,0.00012826733020023767,0.00012826733020023767,56.40531861925497,0.0001378990583961827,53.812060164395824,0.00012799550827244065,56.40531861925497,0.0001304899737068364,53.812060164395824,0.00012754898963919536,56.40531861925497,0.00013266385840144022,53.812060164395824,0.00012937004909912672,56.40531861925497,0.00013345671203282317,53.812060164395824,0.00013066944877301105,56.40531861925497,0.00013633531489005797,53.812060164395824,0.0001333544111316438,56.40531861925497,0.00013949828847204063,53.812060164395824,0.00013603171348700383,56.40531861925497,0.00014219778016873373,53.812060164395824,0.00013858682797196218,56.40531861925497,0.00015326307731325936,53.812060164395824,0.00014900488223001384,56.40531861925497,0.00015862216835608393,53.812060164395824,0.0001549784878911177
